學校編號^校址編號^學校名稱^地區^參加幼稚園教育計劃^非華語學童的支援_獲批資助^開始申請日期^結束申請日期^申請表格類別^申請時間類別^地址^學校類別^學生類別^電話^傳真^校監姓名^校監稱謂^校長姓名^校長稱謂^註冊課室數目^註冊課室數目_備註^戶外遊戲場地^室內遊戲場地^音樂室^其他特別室^創校年份^創校年份_備註^學校網址^半日受聘_30000或以下^半日受聘_30001_40000^半日受聘_40000以上^半日受聘_備註^全日受聘_30000或以下^全日受聘_30001_40000^全日受聘_40000以上^全日受聘_備註^教學年資_4以下^教學年資_4_7^教學年資_7以上^教學年資_備註^夏季校服^冬季校服^書包^茶點^課本^練習簿_作業^文具^寢具^校長及教學人員薪酬^非教學人員薪酬^租金_管理費_差餉及地租^教學用品^員工培訓及專業發展^其他開支^開支_備註^核數師審核^課程類別^課程規劃^學習_教學模式及活動^兒童學習經驗評估^學校使命及抱負^對學生支援^家長教師會^其他家長活動_聯繫^對非華語學童的支援^對有特殊需要的學童的支援^不會要求幼兒班兒童執筆寫字^已使用課室的總容額^學生人數幼兒班_上午班^學生人數低班_上午班^學生人數高班_上午班^學生人數幼兒班_下午班^學生人數低班_下午班^學生人數高班_下午班^學生人數幼兒班_全日班^學生人數低班_全日班^學生人數高班_全日班^上午時段師生比例^下午時段師生比例^師生比例_備註^校長及教學人員人數_持有學位^校長及教學人員人數_非持有學位^校長及教學人員人數_幼兒教育證書或以上^校長及教學人員人數_合格幼稚園教師^校長及教學人員人數_其他師資訓練^校長及教學人員人數_合格助理幼稚園教師^校長及教學人員人數_其他^校長及教學人員總人數^收費證明書^質素評核_中文 ^質素評核_英文 ^提供2歲以下幼兒服務^提供2-3歲幼兒服務^收錄2-3歲級別兒童人數^收費水平_全年_半日^收費水平_全年_全日^參加幼兒中心資助計劃^提供暫托服務^提供延長服務時間^其他核准收費_報名費^註冊費_半日班^沒有開辦半日班_備註^註冊費_全日班^沒有開辦全日班_備註
131440^0001^聖士提反堂小學暨幼稚園^中西區^有參加^Y^^^申請表格可供下載^全年接受申請^"香港般咸道71號及薄扶林道62號小學座及教堂座地下, 地庫1樓及2樓及地庫3樓活動室"^非牟利^男女^2546 2863^2546 2826^麥偉麟^先生^尹珮諺^女士^9^^有^有^有^多元活動室、大型禮堂及教堂^1950^^http://www.ssck.edu.hk^100%^0%^0%^^20%^70%^10%^^16%^17%^67%^^115-200^175-315^169^"2,000"^"1,252-1,936"^66-235^300-325^沒有此項目^59%^24%^0%^<1%^<1%^17%^^有^本地^按課程指引，以生活化主題推行綜合學習活動，當中包括外籍英語老師及操純正普通話老師分別教授英語及普通話課。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^本校認同「高瞻教育模式」、「專題研習」及「探究式」教學法，以「兒童為中心」透過不同的學習活動和生活體驗，如：參觀警署、消防局、科學館、超級市場、動植物公園、郵政局、香港公園、陽光笑容小樂園、水果店、圖書館、交通安全城等；交通安全講座、燒烤活動、生日會、火鍋活動、小食嘗試、遊戲日、專題研習、模擬年宵市場、特別活動日、專題講座、節日活動電影欣賞日、中華文化活動、參與校外及社區各項比賽、表演、義工、公益活動、自助餐、結業禮、畢業禮等；培養孩子的觀察力、理解力、自我照顧能力和解決困難的能力。^每個教學單元均有評估報告，老師透過觀察瞭解兒童的發展差異及個別需要，從而作出適當的輔導，並以六大範疇：語文、幼兒數學、個人與群體、大自然與生活、體能與健康及藝術與創意作持續觀察及評估，每學期（上學期及下學期）會為學生編寫學習發展觀察報告，使兒童的評估內容更全面。觀察及評估報告儲存在兒童學習歷程檔案內供家長參閱，以了解孩子的發展狀況，家校共同促進兒童的學習和發展。^"本著基督博愛的精神,在輕鬆、友愛的環境下悉心培育小朋友在德、智、體、群、美和靈性各方面的發展,協助學童茁壯成長。"^新生適應期、駐校護士、小一適應活動、香港聖公會愛童行計劃到校服務、駐校社工、非華語學童支援計劃^沒有^新生家長會、小一入學、開放日、家長講座、親子旅行、換物會、家長日、親子遊戲日、 親子聖誕慶祝會、親子逛模擬年宵市場、家長觀課、家庭探訪、家長團契、家長義工等。^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；安排翻譯 / 傳譯服務；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略。^正在參與到校學前康復服務。^Y^218^29^32^34^18^30^30^0^0^0^01:08.9^01:06.0^有^14^1^15^0^0^0^0^15^http://applications.edb.gov.hk/schoolsearch/schoolfee/131440.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StStephen'sCh_PriSch_KG.pdf^Meeting the standards https://www.edb.gov.hk/attachment/en/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StStephensCh_PriSch_KG.pdf^沒有^有^50^54780^^沒有^沒有^沒有^$40 ^$970 ^^$0 ^
131466^0001^聖保羅堂幼稚園^中西區^有參加^Y^^^請瀏覽學校網頁^請瀏覽學校網頁^香港己連拿利（鐵崗）聖保羅堂伍庭芳堂及活動室^非牟利^男女^2453 3766^2673 5138^林振偉^法政牧師^梁慧芬^女士^12^^有^有^有^有蓋操場、校園電視台^1950^^http://www.stpaulchurchkg.edu.hk^100%^0%^0%^^57%^29%^14%^^4%^23%^73%^^220-350^330-610^46^"1,160"^"1,591-1,735"^173-218^354-392^沒有此項目^62%^18%^<1%^1%^1%^18%^^有^本地^本校提供基督化全人教育，著重品德教育，並以生活化的主題貫通各學習範疇，透過活動和遊戲，加強自由探索的元素，從而啟發兒童自主學習及探索的精神。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^本校實施綜合課程，採用活動教學法，透過實地參觀，提供多樣化的活動，讓兒童從實際的參與，使所獲的經驗能夠應用於日常生活中。^每個主題均設單元評估報告，上、下學期各有一次總結性評估報告，通過持續觀察及記錄兒童進行學習活動的成效，從而提供適切的回饋。^透過基督化的全人教育，讓每個孩子在德、智、體、群、美、靈六育全面發展，為生活作好準備，激發孩子的學習興趣和培養正確的學習態度。使他們能夠不斷自學、思考、探索、創新以應變未來的世界。^新生入學前家長工作坊、新生家長會、親子上學日，幫助學生適應校園生活、幼小銜接活動、參觀小學，小一體驗日、升讀小一校友經驗分享  ^沒有^舉辦新生家長座談會、家長日、家長教育講座、家長義工小組、家長活動小組、家長育兒經驗分享、觀課日及親子運動會等。^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；安排翻譯 / 傳譯服務；鼓勵非華語家長義工參與以加強學校與家長之間的溝通；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略；參加由教育局舉辦的校本專業支援計劃。^正在參與到校學前康復服務。幼稚園駐校社工服務計劃^Y^563^56^81^108^41^32^49^0^0^0^01:11.1^01:05.8^沒有^19^3^22^0^0^0^0^22^http://applications.edb.gov.hk/schoolsearch/schoolfee/131466.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StPaulsCh.pdf^沒有^-^-^0^-^-^-^-^-^$40 ^$970 ^^^沒有開辦全日班
132896^0001^聖士提反女子中學附屬幼稚園^中西區^有參加^Y^2025-10-01^2025-10-15^請瀏覽學校網頁^指定申請限期^香港中環柏道33號地下部份車庫及1樓全層^非牟利^男女^2548 6607^2803 0490^管浩鳴^法政牧師^鄭儼娥^女士^3^^有^有^沒有^閱讀天地、視覺藝術室^1906^^http://www.ssgckg.edu.hk^-^-^-^沒有教學人員^46%^46%^8%^^8%^38%^54%^^250-300^"825-1,142"^40^沒有此項目^"1,062-1,209"^24-74^234-254^沒有此項目^70%^21%^1%^1%^0%^7%^^有^本地^我們以 「兒童為本位」的理念，採用繪本作主題教學、藝術綜合教育來施教，同時我們會提供一個豐富的學習環境來激發兒童主動學習的意慾，並根據他們的能力、需要和興趣，開展多元化的活動，讓他們從小在語文、感知（大自然與生活、藝術與創意）、思維（幼兒數學）、個人與群體和體能與健康等能力上獲得充份的發展。建立正面的價值觀，從而奠下終生學習的基礎。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^我們的課程是根據兒童的生活經驗和順應他們的發展規律而設計的，透過繪本故事並配合音樂、視覺藝術等工具，運用感知覺，從而培養他們的知識、技能和態度。  ^我們為了能持續地獲取有關兒童成長的資料，以便進一步了解他們學習的表現，從而更有效地規劃課程，故結合日常的觀察、蒐集兒童的作品和採用總結性評估來掌握兒童成長的歷程。^本校本著基督精神提供優質的幼兒教育，除積極為幼兒創設一個富有童趣的學習環境外，更努力提供多元化的活動，使幼兒在德、智、體、群、美及靈方面得到全面的發展，奠下終生學習的基礎。同時更致力協助幼兒發展其個人的潛能，使他們日後能成為一個懂得欣賞自己、尊重別人、愛護社會的人。^新生適應期、小一模擬課堂活動、到附屬小學參觀、中學生來校跨級共讀活動、親子伴讀計劃、與社會機構及各大專院校合作，擴濶兒童的學習領域。^有^定期舉辦家長日、來校觀課活動、專題講座、親子遊戲日、親子旅行日、親子伴讀計劃、畢業禮等。並會透過派發家長手冊、內聯網、學校網頁、學生手冊、校訊、電子通告及與教職員直接對話等進行緊密的聯繫。^獲批支援非華語學童的資助；安排翻譯 / 傳譯服務；鼓勵非華語家長義工參與以加強學校與家長之間的溝通；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；配合非華語兒童的需要，安排以中文故事為主題的學習，讓非華語的兒童增加閱讀中文故事的機會，延續兒童在家學習中文的興趣。^正在參與到校學前康復服務。及早識別、與家長緊密聯繫、並協助進行轉介及跟進。^Y^180^30^60^0^30^0^60^0^0^0^01:07.5^01:07.5^沒有^11^1^12^0^0^0^0^12^http://applications.edb.gov.hk/schoolsearch/schoolfee/132896.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StStephenGirls.pdf^Meeting the standards https://www.edb.gov.hk/attachment/en/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StStephenGirls.pdf^-^-^0^-^-^-^-^-^$40 ^$970 ^^^沒有開辦全日班
210021^0001^聖嘉勒小學^中西區^有參加^Y^^^請瀏覽學校網頁^請瀏覽學校網頁^香港般咸道光景台3-6號^非牟利^女^2547 2751^2559 4139^黃詩麗^女士^李敏茵^女士^5^^有^有^有^圖書館、聖堂、禮堂、操場^1927^^http://kg.scps.edu.hk^-^-^-^沒有教學人員^17%^8%^75%^^0%^8%^92%^^325^"1,153"^72^"1,300"^875^20^沒有此項目^沒有此項目^56%^23%^9%^1%^<1%^11%^^有^本地^因應兒童身心發展，以情境故事導入、操作性遊戲方式，由淺入深地啟發幼兒在六大範疇方面的發展潛能，培育小朋友在語文、幼兒數學、藝術與創意、體能與健康、個人與群體、大自然與生活的學習能力，並配合幼兒的學習興趣延伸專題研習和設計活動。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^採用主題及活動教學，透過實地參觀、專題研習和設計活動，多給予兒童主動探索、互動學習的機會，啟導思維和群性發展。兒童通過觀察、從科學實驗中自我探究及分析事物、數學認知、共同閱讀圖書、朗讀英文/普通話/粵語兒歌、講故事、分享生活經驗、小組活動、在設計活動中匯報，培養邏輯思考及解難能力，亦能提升兒童在語文、德育、情緒、社交、體能、音樂、美藝創意活動及各方面的興趣，豐富兒童的生活經驗和自信；推行「自由遊戲」以促進幼兒自主學習和創意發展；推行「品德教育」，透過多樣化的活動，配合天主教教義培養幼兒良好的品德。 ^採用持續性觀察和總結性評估、客觀地記錄兒童的學習表現，分析孩子們各方面的發展和學習成效，並建立兒童學習歷程檔案，充分展示幼兒的整體發展。^堅信校訓「真理必勝」，培育學生正確的人生觀，彼此尊重，關心別人，秉承創校時的價值觀，栽培對基督徒傳统的靈性及倫理信念，與及建立一個能讓學生們被關愛，發展健全人格，邁向成長道路的團體。  聖嘉勒學校的學生們將通過言行獲得和實踐四樞德：審慎、正義、剛毅、節制，來反映這光。^新生適應期、親子上學日、參觀活動、專題講座、宗教和節日活動，促進兒童各方面發展。另有親子伴讀獎勵計劃、小一模擬課堂活動、到附屬小學觀課。^有^舉辦家長日、故事爸媽、家長義工小組協作、家長講座、家長觀課、親子旅行、節日活動、宗教活動、結業禮、畢業禮等。教師經常主動與家長面談、致電聯絡、透過學生手冊、學校通告、學校網頁、問卷調查、幼兒整體發展評估表、觀察總結、家長評估幼兒學習記錄表、家教會諮詢、楓之聲校訊及手機eClass應用程式，與家長保持良好的聯繫。^獲批支援非華語學童的資助；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略。^正在參與到校學前康復服務。^Y^358^64^33^62^32^30^37^0^0^0^01:12.2^01:07.6^沒有^12^1^12^0^1^0^0^13^http://applications.edb.gov.hk/schoolsearch/schoolfee/210021.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StClare's_PriSch.pdf^沒有^-^-^0^-^-^-^-^-^$40 ^$970 ^^^沒有開辦全日班
213632^0002^聖安多尼中英文小學暨幼稚園^中西區^有參加^Y^^^請瀏覽學校網頁^全年接受申請^香港西環日富里7-13號富基大廈1樓^非牟利^男女^2494 8848^2467 8877^陳堡榮^先生^陳映娥^女士^8^^沒有^有^有^幻想遊戲活動場、科學及大肌肉遊樂場^1965^^https://stanthonyskg.edu.hk/^-^-^-^沒有教學人員^79%^7%^14%^^29%^7%^64%^^255^685^175^"2,120"^"1,160"^812^600^沒有此項目^42%^8%^36%^4%^<1%^10%^^有^本地^孩子是獨一無二! 激發孩子學習體驗，在支持的氣氛下探索、實驗和接受新挑戰，提升高層次思維能力。培養天生的好奇心和持續發展，鼓勵發揮創造力和自信心、提升社交技能、情緒健康和歸屬感。以高層次思維活動，達至教育局《幼稚園教育課程指引2017》編定六大學習範疇之目標。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^安排多樣化角落活動及學習體驗，以遊戲作切入點，引發幼兒學習動機，實踐自主學習。安排參觀和探訪活動、社區表演或各種比賽提升幼兒的品德教育，拓寬學習經驗。培養「探索、表達、賦權、實驗、解難、自信、高層次思維、個人及社交能力、敢於創新」學習態度，藉着增潤及延伸專門性學習領域的課程，滿足孩子的不同學習需要。有助建立孩子信心及拓寬視野，激勵和賦予孩子自主權。^以持續性觀察評估兒童學習成效，記錄每位學生的成長和進展。每主題有兒童學習檔案，讓家長瞭解孩子的身心發展及學業成就。評估方式包括質性和量性的全面評估，學年完結時以總結性學習評估報告綜合地反映學生的學習成效。^承諾培育2-6歲孩子，具創新的高層次思維、靈活性、領導才能及社交合作能力。高度啟發孩子的內在潛能，配合本地及國際教育理論，培育未來小領袖。讓孩子在瞬息萬變的世界中脫穎而出，裝備自己以自信、創意及批判性思考面對將來的挑戰。在和諧及尊重的學習環境下，發揮孩子最大的潛能。^新生適應期、與社區機構合作，舉辦與兒童生活經驗有關的講座及外出參觀。為高班兒童準備小一適應、心理支援。強調及重視開放的家校溝通，以不同方式支援個別的家庭及學生需要。^有^重視家長教育，不時提供育兒資訊、親職教育分享，並安排不同的親子培訓活動，促使家長彼此間之溝通，達至培育孩子健康快樂的正向人生。我們歡迎家長訪校，參與孩子的學習之旅。^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；安排翻譯 / 傳譯服務；鼓勵非華語家長義工參與以加強學校與家長之間的溝通；建構豐富學習中文的語言環境。^正在參與到校學前康復服務。校方先作評估，然後轉介專家作專業評估，對有需要的學童提供轉介服務。^Y^188^31^21^24^20^22^18^0^3^11^01:08.1^01:05.9^有^13^1^14^0^0^0^0^14^http://applications.edb.gov.hk/schoolsearch/schoolfee/213632.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StAnthonysAC_PriSch_KG.pdf^Meeting the standards https://www.edb.gov.hk/attachment/en/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StAnthonysAC_PriSch_KG.pdf^沒有^有^32^51732^^沒有^沒有^沒有^$40 ^$970 ^^"$1,570 "^
214248^0001^偉思幼稚園^中西區^有參加^Y^^^請瀏覽學校網頁^請瀏覽學校網頁^香港中環堅道129-133號地下及地庫1-3層^非牟利^男女^2546 2022^2857 9540^陸趙鈞鴻^女士^郭寶屏^女士^8^^沒有^有^有^沒有^1986^^http://www.wisely.edu.hk^100%^0%^0%^^67%^22%^11%^^18%^27%^55%^^270-410^400-800^120^"1,900"^"1,200-1,500"^120^沒有此項目^375^36%^6%^47%^2%^<1%^9%^^正在審核中^本地^按照幼兒身心發展及需要，提供優質的幼兒教育課程，以富愛心和啟發性的快樂學習方式教導幼兒。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^將多元智能的元素融入活動教學、主題教學、方案教學、小組活動當中，亦採用瑞吉歐的教學理念，結合於日常教學的活動中，每年亦配合教學的主題進行校外參觀。^"老師會定期記錄幼兒各方面的表現和進展,進行針對性的評估,以持續性觀察記錄幼兒的學習成效,並在校內舉行每半年一次的家長座談會。"^"以「啟發愛心」、「啟發思維」、「啟發潛能」、「啟發創造力」的教育理念,為幼兒創造愉快的學習環境,通過歡樂的學習,建立幼兒的信心。"^"開學日設有新生適應日，學校亦會舉辦家長講座,幫助家長認識有關小一入學事宜。學校也時常與社區機構聯繫及合作。"^沒有^舉辦家長日、親子活動、親子旅行、家長義工、家長講座^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；與非政府機構協作以建構融合校園；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略。^正在參與到校學前康復服務。^Y^291^27^27^12^5^4^0^14^22^18^01:10.9^01:07.0^沒有^8^3^11^0^0^0^0^11^http://applications.edb.gov.hk/schoolsearch/schoolfee/214248.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/Wisely.pdf^沒有^-^-^0^-^-^-^-^-^$40 ^$970 ^^"$1,570 "^
215724^0001^SMALL WORLD CHRISTIAN KINDERGARTEN^中西區^沒有參加^N^^^未有提供^未有提供^香港中環波老道10號地下^非牟利^男女^2525 0922^2530 5448^WONG ALLISON LUTZ^MRS^"BAGUIO, MARIA TERESA J"^MS^^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^1986^^http://www.smallworld.edu.hk^-^-^-^沒有資料^-^-^-^沒有資料^-^-^-^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^-^-^-^-^-^-^沒有資料^沒有資料^非本地^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^^153^34^50^0^6^6^0^0^0^0^01:10.5^01:02.0^沒有^7^1^5^0^0^0^3^8^http://applications.edb.gov.hk/schoolsearch/schoolfee/215724.pdf^不適用^不適用^-^-^0^-^-^-^-^-^$600 ^$0 ^^^沒有開辦全日班
216186^0002^CARMEL SCHOOL^中西區^沒有參加^N^^^請瀏覽學校網頁^全年接受申請^香港半山羅便臣道70號3及4樓^非牟利^男女^2249 7600^2249 7690^盛凱^先生^"FRIEDMANN, RACHEL"^MRS^4^^有^有^沒有^沒有資料^1991^^http://www.carmel.edu.hk^-^-^-^沒有教學人員^34%^33%^33%^^50%^0%^50%^^"1,000"^"1,000"^沒有此項目^沒有此項目^沒有此項目^沒有此項目^沒有此項目^沒有此項目^15%^17%^17%^17%^17%^17%^^沒有資料^非本地^沒有資料^沒有資料^沒有資料^沒有資料^沒有資料^有^沒有資料^沒有^沒有^N^101^25^20^0^0^0^0^0^0^0^01:04.6^01:00.8^有^9^4^9^3^0^0^1^13^http://applications.edb.gov.hk/schoolsearch/schoolfee/216186.pdf^不適用^不適用^有^有^24^96600^^沒有^沒有^沒有^"$1,000 "^$0 ^^^沒有開辦全日班
319813^0001^聖馬太堂幼稚園^中西區^有參加^Y^^^請瀏覽學校網頁^全年接受申請^"香港荷李活道232-234號及新街29-31號地下, 1樓及4樓"^非牟利^男女^2548 4777^2858 3540^梁家佐^牧師^彭惠雅^女士^7^^有^有^有^綜合活動室、副堂閱讀室^1967^^https://stmattkg.edu.hk/^-^-^-^沒有教學人員^74%^13%^13%^^12%^13%^75%^^420^775-787^62^550^"1,049-1,185"^120-240^260-340^沒有此項目^67%^24%^0%^1%^<1%^8%^^有^本地^"以「兒童為本」, 配合幼兒的發展和興趣, 提供生活化和重視感官探索的學習活動, 讓幼兒從遊戲中學習, 培育探索精神◦ 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 "^以主題教學、專題研習、繪本教學、小組學習活動來激發幼兒主動探索和學習。根據學習主題安排戶外活動，如:參觀，讓幼兒通過親身探索取得生活經驗和知識。^"採用持續性評估, 從多角度去觀察和分析幼兒的整體表現◦ 設有主題評估報告、觀察報告和學期總結性評估。"^"採用啟發性之活動教學, 為幼兒提供優良教育, 使幼兒能在德、智、體、群、美、靈方面得到發展,本園著重幼兒德育之培養,為日後奠定良好的學習基礎。"^新生適應期、「大學---學校支援計劃」以協助非華語學童學習中文、升小一適應活動、到校學前康復試驗計劃、在學前單位提供社工服務先導計劃(駐校社工)、與社區機構合作。^沒有^通過電話、Whatsapp、學生手冊、通告、問卷調查、家長義工、學校網頁、facebook面書、Instagram(IG)、家長日、家長講座、工作坊、親子活動、親子旅行、運動會、親子設計比賽等與家長保持良好的溝通^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；鼓勵非華語家長義工參與以加強學校與家長之間的溝通；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略；參加由教育局舉辦的校本專業支援計劃。^正在參與到校學前康復服務。^Y^112^11^11^6^0^0^0^13^16^15^01:09.0^01:05.5^沒有^7^1^8^0^0^0^0^8^http://applications.edb.gov.hk/schoolsearch/schoolfee/319813.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StMatthewsCh.pdf^Meeting the standards https://www.edb.gov.hk/attachment/en/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/StMatthewsCh.pdf^-^-^0^-^-^-^-^-^$40 ^$970 ^^"$1,570 "^
322270^0001^明愛凌月仙幼稚園^中西區^有參加^Y^^^申請表格可供下載^全年接受申請^香港薄扶林道54號地下至2樓^非牟利^男女^2517 8785^2857 6503^梁志堅^女士^葉少芬^女士^6^^有^有^有^多用途輔導室 ^1996^^http://lyskg.caritas.org.hk^-^-^-^沒有教學人員^46%^9%^45%^^27%^9%^64%^^55^65-250^69^0^232-624^0^0^沒有此項目^62%^20%^<1%^5%^<1%^13%^^有^本地^按幼兒身心發展與興趣，並以「兒童為本」原則編訂課程；綜合語文、個人與群體、早期數學、體能與健康、藝術、科學等學習範疇。重視宗教與品德培育、語文教育及創意思維的發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 ^"安排個別與小組學習及團體互動的學習活動；融匯綜合課程與全語言教學法,並通過繪畫教學，鼓勵兒童改編故事、創作兒歌,奠下良好語文基礎；透過英語共讀計劃及語音遊戲,強化兒童英語的聽、說、讀、寫能力；另外,採用「思言起行」教學法，進行專題研習與生活體驗學習,培養兒童主動探索與解難能力,啟動創意思考。 "^"全學年採用持續性評估, 為每一名兒童建立「兒童學習檔案」；並按兒童不同年齡編製「兒童身心發展及學習紀錄表」,定期與家長個別面談及商議幼兒學習改進計劃。"^校訓：『忠誠勤樸 敬主愛人』。  我們致力培養幼兒德、智、體、群、美、靈六育均衡發展，使兒童成為充滿愛心（Loving）、主動學習（Learning）及具備領導才能的全人（Leading）。^"重視兒童的品德培育；每年舉行「兒童月」和「愛心與關懷運動」,培育兒童互諒、互重、互愛、互助、包容和接納等情操；設混合年齡活動,新生入學及小學生活適應等措施,加強兒童適應環境的能力。推行情緒課程及解難訓練,培育正向人生價值觀。 "^有^"重視家校協作；邀請家長到校觀課、懇談；並成立家長教師會,定期邀請家長教師會成員及家長義工參與策劃及帶領幼兒活動；同時,提供親子借閱圖書服務、舉行家長會、親職教育等活動；及定期出版學校活動特刊、派發兒童學習報告, 加強家長對幼兒學習進程的了解。"^獲批支援非華語學童的資助；增聘教學人員 / 教學助理以支援非華語學童學習中文；鼓勵非華語家長義工參與以加強學校與家長之間的溝通；建構豐富學習中文的語言環境；建構共融校園以促進學生的融合；促進教師參加專業發展計劃，建立幫助非華語學童學習中文的策略；參考教育局通告為家長提供不同合適語言的通告，讓家長知道學校行政安排及兒童活動^正在參與到校學前康復服務。^Y^192^27^20^15^0^0^0^0^34^40^01:12.4^01:06.7^沒有^9^2^11^0^0^0^0^11^http://applications.edb.gov.hk/schoolsearch/schoolfee/322270.pdf^通過評核 https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/Caritas_LingYuetSin.pdf^Meeting the standards https://www.edb.gov.hk/attachment/en/edu-system/preprimary-kindergarten/quality-assurance-framework/qr/qr-report/Caritas_LingYuetSin.pdf^-^-^0^-^-^-^-^-^$40 ^$970 ^^"$1,570 "^
